198.000,214.000,34.000,81.000
196.892,214.222,34.000,81.000
194.898,213.557,34.000,81.000
192.903,214.665,34.000,81.000
190.466,214.443,34.000,81.000
188.471,216.438,34.000,81.000
186.920,217.989,34.000,81.000
184.926,219.540,34.000,81.000
186.034,220.648,34.000,81.000
188.318,222.580,33.275,79.273
189.836,223.664,33.275,79.273
192.222,225.616,33.275,79.273
195.475,227.568,33.275,79.273
196.682,226.916,34.011,81.027
200.007,221.374,34.011,81.027
217.340,207.368,34.764,82.819
221.192,204.423,34.764,82.819
222.325,201.024,34.764,82.819
219.379,199.891,34.764,82.819
217.340,202.384,34.764,82.819
213.488,204.423,34.764,82.819
215.527,205.103,34.764,82.819
219.832,208.501,34.764,82.819
223.914,212.992,35.533,84.652
227.606,214.698,36.319,86.525
230.888,214.969,37.123,88.439
234.517,217.147,37.123,88.439
235.727,227.067,37.123,88.439
238.222,227.777,36.331,86.553
241.774,226.593,36.331,86.553
244.852,223.514,36.331,86.553
247.930,219.962,36.331,86.553
252.196,217.285,37.135,88.468
256.795,219.948,37.135,88.468
261.877,220.674,37.135,88.468
266.476,222.368,37.135,88.468
270.838,220.279,36.343,86.581
275.812,222.410,36.343,86.581
280.786,225.016,36.343,86.581
284.339,228.095,36.343,86.581
289.590,228.366,37.147,88.497
293.951,229.146,37.969,90.455
298.653,230.383,37.969,90.455
299.003,231.179,38.809,92.456
300.774,233.456,38.809,92.456
298.508,231.121,39.667,94.502
299.800,234.999,39.667,94.502
298.557,231.003,40.545,96.593
297.834,232.950,41.442,98.730
298.777,229.336,42.359,100.914
299.053,225.747,42.359,100.914
297.673,226.575,42.359,100.914
295.772,226.318,43.296,103.147
292.072,224.299,44.254,105.429
288.889,219.841,45.233,107.762
287.415,222.494,45.233,107.762
287.221,222.220,46.234,110.146
283.906,218.905,46.234,110.146
283.082,221.751,47.257,112.583
282.158,222.675,47.257,112.583
275.690,218.671,47.257,112.583
269.838,219.595,47.257,112.583
262.754,220.519,47.257,112.583
257.518,218.363,47.257,112.583
252.281,220.519,47.257,112.583
247.661,224.523,47.257,112.583
243.657,229.143,47.257,112.583
240.302,228.859,46.249,110.182
237.589,233.983,46.249,110.182
234.273,228.256,46.249,110.182
229.751,221.323,46.249,110.182
226.468,221.626,45.263,107.832
221.548,219.079,44.298,105.533
214.168,215.815,45.278,107.868
207.237,214.928,46.280,110.254
194.870,216.436,46.280,110.254
182.503,217.341,46.280,110.254
171.343,217.643,46.280,110.254
170.383,222.016,45.293,107.903
