160.000,83.000,56.000,65.000
166.791,82.546,54.806,63.614
175.411,83.245,54.806,63.614
175.770,77.861,53.637,62.257
179.199,74.350,52.493,60.930
185.223,70.557,52.493,60.930
186.785,59.624,52.493,60.930
175.324,51.774,53.655,62.278
165.518,52.914,53.655,62.278
155.712,48.125,53.655,62.278
145.905,59.299,53.655,62.278
142.941,67.281,53.655,62.278
139.064,72.527,53.655,62.278
135.643,77.316,53.655,62.278
136.327,89.403,53.655,62.278
140.204,96.016,53.655,62.278
151.547,94.702,52.510,60.950
162.218,97.718,51.391,59.650
170.976,93.512,50.295,58.378
167.770,87.740,50.295,58.378
168.411,84.106,50.295,58.378
180.169,82.182,50.295,58.378
178.672,78.548,50.295,58.378
170.335,77.479,50.295,58.378
132.070,87.099,50.295,58.378
133.994,94.581,50.295,58.378
179.100,85.816,50.295,58.378
194.705,83.465,50.295,58.378
196.629,84.106,50.295,58.378
196.416,95.008,50.295,58.378
193.209,94.795,50.295,58.378
190.242,86.557,49.222,57.133
188.952,77.285,48.172,55.914
198.166,69.709,48.172,55.914
207.380,67.867,48.172,55.914
215.366,71.347,48.172,55.914
209.428,81.790,48.172,55.914
212.499,85.271,48.172,55.914
205.316,95.537,47.145,54.722
200.217,93.223,46.140,53.555
211.396,91.066,46.140,53.555
159.034,55.570,46.140,53.555
173.350,49.882,46.140,53.555
164.958,46.106,45.156,52.413
163.614,48.217,45.156,52.413
158.048,50.712,45.156,52.413
166.484,48.866,44.193,51.295
172.816,49.273,45.171,52.430
198.736,51.385,45.171,52.430
173.968,43.897,45.171,52.430
182.224,42.937,45.171,52.430
189.328,45.817,45.171,52.430
210.540,60.973,46.170,53.590
213.484,72.552,46.170,53.590
197.196,82.560,46.170,53.590
199.747,82.756,46.170,53.590
215.250,71.571,46.170,53.590
219.336,64.765,45.185,52.447
231.851,68.471,44.222,51.329
233.542,70.539,44.222,51.329
248.391,68.095,44.222,51.329
216.250,93.094,44.222,51.329
201.135,106.762,45.200,52.465
197.100,144.994,45.200,52.465
193.066,155.561,45.200,52.465
187.878,134.620,45.200,52.465
182.307,120.211,45.200,52.465
185.189,113.871,45.200,52.465
183.075,118.290,45.200,52.465
143.707,64.489,46.200,53.625
147.045,65.471,46.200,53.625
157.740,74.046,47.223,54.812
161.174,79.895,48.267,56.025
163.833,69.271,49.335,57.264
166.985,57.107,50.427,58.531
188.205,47.462,50.427,58.531
204.280,61.823,50.427,58.531
212.639,74.897,50.427,58.531
210.281,77.255,50.427,58.531
193.777,74.469,50.427,58.531
191.848,78.541,50.427,58.531
210.192,48.318,51.542,59.826
200.758,51.974,52.683,61.150
218.896,82.652,52.683,61.150
221.333,83.602,53.848,62.503
236.647,93.596,55.040,63.886
182.606,127.050,55.040,63.886
188.065,120.761,56.258,65.299
213.492,108.875,57.502,66.744
203.981,70.861,58.775,68.220
183.746,52.624,58.775,68.220
146.523,75.857,58.775,68.220
134.781,67.613,58.775,68.220
130.535,70.861,58.775,68.220
112.139,52.084,57.521,66.766
116.287,59.159,56.295,65.342
120.833,85.240,56.295,65.342
119.637,94.093,56.295,65.342
135.647,91.136,57.540,66.788
154.479,62.522,57.540,66.788
167.441,53.962,57.540,66.788
181.491,56.795,56.313,65.363
178.380,58.949,56.313,65.363
171.917,66.848,56.313,65.363
164.976,73.789,56.313,65.363
161.385,78.337,56.313,65.363
157.141,87.109,55.112,63.969
155.245,91.178,53.937,62.605
157.767,90.031,53.937,62.605
174.044,85.675,53.937,62.605
200.030,83.470,52.787,61.270
207.730,82.610,51.661,59.964
217.381,83.038,50.559,58.685
