400.000,48.000,87.000,319.000
393.107,54.893,87.000,319.000
378.555,54.127,87.000,319.000
345.013,57.750,88.925,326.058
306.654,64.795,88.925,326.058
266.729,68.710,88.925,326.058
228.370,75.755,88.925,326.058
197.839,87.498,88.925,326.058
181.399,100.806,88.925,326.058
174.353,112.549,88.925,326.058
179.833,122.726,88.925,326.058
185.313,128.206,88.925,326.058
195.490,130.554,88.925,326.058
215.061,120.377,88.925,326.058
250.289,116.463,88.925,326.058
283.951,107.852,88.925,326.058
308.220,99.240,88.925,326.058
324.659,95.326,88.925,326.058
350.493,91.412,88.925,326.058
371.630,92.195,88.925,326.058
389.635,86.715,88.925,326.058
401.378,87.498,88.925,326.058
408.423,82.018,88.925,326.058
404.509,81.235,88.925,326.058
400.595,77.321,88.925,326.058
396.681,78.104,88.925,326.058
400.595,74.189,88.925,326.058
397.175,79.517,90.892,333.272
393.174,86.718,90.892,333.272
388.017,92.163,92.903,340.646
385.564,104.431,92.903,340.646
383.110,116.699,92.903,340.646
372.749,108.688,94.959,348.182
366.897,99.493,94.959,348.182
382.780,93.641,94.959,348.182
410.367,106.180,94.959,348.182
437.954,95.313,94.959,348.182
487.275,101.164,94.959,348.182
526.989,113.792,97.060,355.886
517.936,100.103,99.207,363.760
492.609,113.204,99.207,363.760
458.548,107.090,99.207,363.760
423.924,102.160,101.402,371.808
412.319,95.911,101.402,371.808
395.453,96.429,103.646,380.034
385.416,115.590,103.646,380.034
373.554,121.977,103.646,380.034
368.992,122.889,103.646,380.034
375.379,121.977,103.646,380.034
383.591,122.889,103.646,380.034
395.452,127.452,103.646,380.034
432.862,121.064,103.646,380.034
468.447,120.152,103.646,380.034
476.659,122.889,103.646,380.034
470.272,112.853,103.646,380.034
462.060,95.516,103.646,380.034
466.623,56.281,103.646,380.034
434.687,40.770,103.646,380.034
397.277,34.383,103.646,380.034
378.116,35.295,103.646,380.034
368.079,47.157,103.646,380.034
367.167,57.194,103.646,380.034
353.480,59.931,103.646,380.034
337.969,64.493,103.646,380.034
335.232,63.581,103.646,380.034
328.845,59.019,103.646,380.034
302.384,58.106,103.646,380.034
261.324,51.719,103.646,380.034
240.338,41.682,103.646,380.034
248.550,37.120,103.646,380.034
275.011,21.609,103.646,380.034
291.067,17.746,101.435,371.930
281.244,23.997,101.435,371.930
280.351,28.462,101.435,371.930
293.746,34.713,101.435,371.930
298.211,39.177,101.435,371.930
281.244,43.642,101.435,371.930
264.277,48.107,101.435,371.930
261.599,47.214,101.435,371.930
273.207,51.679,101.435,371.930
275.886,47.214,101.435,371.930
273.207,42.749,101.435,371.930
266.956,34.713,101.435,371.930
257.134,23.104,101.435,371.930
240.167,29.355,101.435,371.930
223.200,33.820,101.435,371.930
225.879,27.569,101.435,371.930
223.200,19.532,101.435,371.930
209.806,13.281,101.435,371.930
213.469,33.600,99.272,363.998
242.309,43.213,99.272,363.998
281.636,56.322,99.272,363.998
287.754,64.188,99.272,363.998
265.906,66.810,99.272,363.998
230.074,76.423,99.272,363.998
215.217,84.288,99.272,363.998
205.604,92.154,99.272,363.998
206.478,103.515,99.272,363.998
217.839,109.633,99.272,363.998
256.803,105.933,97.155,356.236
290.160,91.393,97.155,356.236
304.700,78.563,97.155,356.236
320.951,62.312,97.155,356.236
316.674,37.509,97.155,356.236
297.002,16.126,97.155,356.236
255.093,-0.124,97.155,356.236
213.183,-9.533,97.155,356.236
169.563,-1.835,97.155,356.236
154.935,12.680,95.083,348.639
175.862,13.518,95.083,348.639
215.204,24.399,95.083,348.639
247.683,38.605,93.056,341.204
254.202,50.929,91.071,333.928
263.021,45.317,91.071,333.928
270.237,50.929,91.071,333.928
251.797,56.541,91.071,333.928
228.547,63.757,91.071,333.928
227.745,67.765,91.071,333.928
265.427,74.981,91.071,333.928
306.315,78.990,91.071,333.928
311.927,78.188,91.071,333.928
314.333,78.990,91.071,333.928
326.359,74.981,91.071,333.928
327.160,74.179,91.071,333.928
291.082,65.360,91.071,333.928
280.660,74.179,91.071,333.928
291.082,65.360,91.071,333.928
327.160,77.386,91.071,333.928
321.548,84.602,91.071,333.928
309.522,87.007,91.071,333.928
299.100,87.809,91.071,333.928
277.453,87.007,91.071,333.928
239.771,94.223,91.071,333.928
214.917,103.042,91.071,333.928
193.478,112.012,89.129,326.807
178.570,115.935,89.129,326.807
180.924,107.304,89.129,326.807
203.678,98.673,89.129,326.807
237.418,91.611,89.129,326.807
266.450,97.104,89.129,326.807
295.481,88.473,89.129,326.807
322.944,81.411,89.129,326.807
335.238,76.576,87.228,319.838
323.720,66.594,87.228,319.838
292.236,55.075,87.228,319.838
251.536,46.628,87.228,319.838
206.230,38.181,87.228,319.838
172.373,52.694,85.368,313.017
159.520,63.999,83.548,306.342
164.668,69.148,83.548,306.342
178.643,74.296,83.548,306.342
201.444,83.858,83.548,306.342
221.302,83.122,83.548,306.342
248.516,88.271,83.548,306.342
259.549,91.948,83.548,306.342
261.755,88.271,83.548,306.342
254.848,95.082,81.766,299.809
258.447,95.802,81.766,299.809
276.443,87.884,81.766,299.809
313.153,84.285,81.766,299.809
345.545,79.246,81.766,299.809
359.222,72.767,81.766,299.809
367.140,67.729,81.766,299.809
354.903,62.690,81.766,299.809
329.709,59.091,81.766,299.809
295.878,54.052,81.766,299.809
256.288,56.212,81.766,299.809
221.016,65.569,81.766,299.809
214.538,72.048,81.766,299.809
231.094,78.526,81.766,299.809
233.253,86.444,81.766,299.809
228.215,92.922,81.766,299.809
234.693,97.961,81.766,299.809
225.335,100.121,81.766,299.809
198.702,90.763,81.766,299.809
173.508,92.922,81.766,299.809
171.349,92.203,81.766,299.809
183.586,97.241,81.766,299.809
211.516,94.194,80.022,293.416
240.399,89.263,80.022,293.416
253.784,92.785,80.022,293.416
261.533,93.489,80.022,293.416
274.918,91.376,80.022,293.416
282.667,87.854,80.022,293.416
266.545,94.377,78.316,287.158
243.794,99.203,78.316,287.158
234.831,105.408,78.316,287.158
231.384,115.750,78.316,287.158
258.272,119.197,78.316,287.158
300.972,125.582,76.646,281.035
315.142,124.907,76.646,281.035
325.263,114.786,76.646,281.035
338.083,104.665,76.646,281.035
323.914,97.243,76.646,281.035
267.910,83.073,76.646,281.035
218.653,83.748,76.646,281.035
203.134,88.471,76.646,281.035
192.895,105.125,75.011,275.042
201.480,116.351,75.011,275.042
239.120,122.294,75.011,275.042
283.838,130.955,73.412,269.176
301.287,129.016,73.412,269.176
320.029,130.955,73.412,269.176
349.111,132.894,73.412,269.176
361.391,138.711,73.412,269.176
350.404,141.942,73.412,269.176
334.247,140.003,73.412,269.176
306.457,136.772,73.412,269.176
277.375,132.248,73.412,269.176
253.463,127.724,73.412,269.176
248.939,120.615,73.412,269.176
281.899,107.043,73.412,269.176
331.375,95.349,75.036,275.132
366.385,101.294,75.036,275.132
400.075,104.597,75.036,275.132
443.012,109.221,75.036,275.132
472.738,119.129,75.036,275.132
482.646,115.827,75.036,275.132
475.380,112.524,75.036,275.132
460.187,106.579,75.036,275.132
426.498,99.312,75.036,275.132
379.597,96.009,75.036,275.132
328.733,104.597,75.036,275.132
289.759,113.184,75.036,275.132
263.997,113.845,75.036,275.132
248.804,122.432,75.036,275.132
241.537,132.341,75.036,275.132
262.015,138.286,75.036,275.132
290.420,134.983,75.036,275.132
314.861,131.680,75.036,275.132
312.879,128.377,75.036,275.132
296.365,123.753,75.036,275.132
265.318,117.808,75.036,275.132
223.702,111.863,75.036,275.132
167.553,108.560,75.036,275.132
119.331,111.863,75.036,275.132
101.368,104.022,76.696,281.219
95.291,103.347,76.696,281.219
105.419,105.373,76.696,281.219
139.853,104.697,76.696,281.219
170.237,108.073,76.696,281.219
197.919,107.398,76.696,281.219
229.653,101.321,76.696,281.219
260.037,103.347,76.696,281.219
276.916,95.920,76.696,281.219
289.745,95.245,76.696,281.219
297.172,90.518,76.696,281.219
287.044,84.442,76.696,281.219
256.661,78.365,76.696,281.219
226.277,74.989,76.696,281.219
203.996,72.964,76.696,281.219
172.262,80.391,76.696,281.219
158.104,80.782,78.393,287.441
165.696,89.754,78.393,287.441
193.991,95.965,78.393,287.441
225.046,102.176,78.393,287.441
253.342,111.148,78.393,287.441
270.595,118.739,78.393,287.441
278.186,123.570,78.393,287.441
284.397,118.739,78.393,287.441
274.045,122.190,78.393,287.441
254.032,114.598,78.393,287.441
239.539,115.288,78.393,287.441
244.370,113.218,78.393,287.441
272.665,105.627,78.393,287.441
281.637,99.415,78.393,287.441
264.384,102.866,78.393,287.441
245.750,103.556,78.393,287.441
245.060,100.106,78.393,287.441
233.328,106.317,78.393,287.441
191.230,105.627,78.393,287.441
140.851,110.458,78.393,287.441
122.218,113.908,78.393,287.441
110.486,121.500,78.393,287.441
90.472,127.711,78.393,287.441
92.542,124.260,78.393,287.441
116.697,118.049,78.393,287.441
144.992,110.458,78.393,287.441
176.048,116.669,78.393,287.441
191.920,109.077,78.393,287.441
207.793,98.725,78.393,287.441
216.765,91.134,78.393,287.441
202.272,82.162,78.393,287.441
168.456,77.331,78.393,287.441
141.541,86.303,78.393,287.441
146.372,93.895,78.393,287.441
156.724,91.824,78.393,287.441
194.681,91.134,78.393,287.441
234.018,97.345,78.393,287.441
247.131,103.556,78.393,287.441
256.102,107.007,78.393,287.441
281.637,102.176,78.393,287.441
286.468,105.627,78.393,287.441
259.553,110.458,78.393,287.441
267.144,104.246,78.393,287.441
305.101,109.077,78.393,287.441
334.777,101.486,78.393,287.441
342.368,110.458,78.393,287.441
349.959,97.345,78.393,287.441
350.649,86.993,78.393,287.441
314.073,75.261,78.393,287.441
241.610,80.092,78.393,287.441
191.230,93.204,78.393,287.441
173.977,103.556,78.393,287.441
148.443,118.049,78.393,287.441
119.651,125.609,80.127,293.801
109.251,131.873,81.900,300.301
115.077,141.268,83.712,306.945
132.027,142.005,83.712,306.945
168.138,145.689,83.712,306.945
199.827,140.531,83.712,306.945
221.198,128.002,83.712,306.945
252.887,127.266,83.712,306.945
264.959,115.459,85.564,313.736
258.180,107.174,85.564,313.736
246.881,97.381,85.564,313.736
212.984,89.095,85.564,313.736
182.101,94.368,85.564,313.736
172.308,96.628,85.564,313.736
183.607,98.888,85.564,313.736
214.491,99.641,85.564,313.736
245.375,106.420,85.564,313.736
271.739,108.680,85.564,313.736
292.077,109.433,85.564,313.736
303.376,104.161,85.564,313.736
301.116,98.888,85.564,313.736
306.389,90.602,85.564,313.736
302.622,79.303,85.564,313.736
297.350,80.056,85.564,313.736
308.648,77.796,85.564,313.736
341.039,66.498,85.564,313.736
356.857,58.212,85.564,313.736
344.052,61.978,85.564,313.736
332.753,61.225,85.564,313.736
